EcoTypeID,VegID,treeSpecfrac,EcoTypeDescription,Domain,,,,
3985,Quercus durandii var. breviloba,0.001244804,,US_LANDFIRE,,,,
3985,Quercus emoryi,0.000330934,,US_LANDFIRE,,,,
3985,Quercus falcata,7.81E-11,,US_LANDFIRE,,,,
3985,Quercus garryana,0.000564089,,US_LANDFIRE,,,,
3985,Quercus garryana var. breweri,1.09E-06,,US_LANDFIRE,,,,
3985,Quercus grisea,0.004569883,,US_LANDFIRE,,,,
3985,Quercus havardii,0.00656818,,US_LANDFIRE,,,,
3985,Quercus hypoleucoides,4.20E-06,,US_LANDFIRE,,,,
3985,Quercus incana,0.000242112,,US_LANDFIRE,,,,
3985,Quercus kelloggii,0.00180036,,US_LANDFIRE,,,,
3985,Quercus lobata,5.62E-06,,US_LANDFIRE,,,,
3985,Quercus lyrata,1.25E-09,,US_LANDFIRE,,,,
3985,Quercus marilandica,0.003478371,,US_LANDFIRE,,,,
3985,Quercus nigra,7.17E-06,,US_LANDFIRE,,,,
3985,Quercus oblongifolia,3.67E-05,,US_LANDFIRE,,,,
3985,Quercus rugosa,0.000264156,,US_LANDFIRE,,,,
3985,Quercus stellata,0.01604162,,US_LANDFIRE,,,,
3985,Quercus undulata,3.05E-05,,US_LANDFIRE,,,,
3985,Quercus vacciniifolia,0.002446712,,US_LANDFIRE,,,,
3985,Quercus velutina,2.25E-08,,US_LANDFIRE,,,,
3985,Quercus virginiana,0.03022712,,US_LANDFIRE,,,,
3985,Quercus wislizeni,0.00515137,,US_LANDFIRE,,,,
3985,Rhamnus purshiana,9.79E-06,,US_LANDFIRE,,,,
3985,Rhus,0.00730706,,US_LANDFIRE,,,,
3985,Rhus aromatica,9.43E-09,,US_LANDFIRE,,,,
3985,Rhus choriophylla,2.20E-05,,US_LANDFIRE,,,,
3985,Rhus copallinum,1.63E-09,,US_LANDFIRE,,,,
3985,Rhus glabra,7.38E-09,,US_LANDFIRE,,,,
3985,Rhus integrifolia,3.83E-06,,US_LANDFIRE,,,,
3985,Rhus microphylla,0.000477783,,US_LANDFIRE,,,,
3985,Rhus ovata,0.004349303,,US_LANDFIRE,,,,
3985,Robinia neomexicana,3.60E-06,,US_LANDFIRE,,,,
3985,Salix,0.1618652,,US_LANDFIRE,,,,
3985,Salix exigua,4.47E-05,,US_LANDFIRE,,,,
3985,Salix nigra,1.48E-05,,US_LANDFIRE,,,,
3985,Salix scouleriana,4.06E-07,,US_LANDFIRE,,,,
3985,Sapium sebiferum,9.42E-06,,US_LANDFIRE,,,,
3985,Sassafras albidum,1.81E-08,,US_LANDFIRE,,,,
3985,Sequoia sempervirens,0.01321879,,US_LANDFIRE,,,,
3985,Sequoiadendron giganteum,1.15E-06,,US_LANDFIRE,,,,
3985,Simmondsia chinensis,0.001282661,,US_LANDFIRE,,,,
3985,Smilax,0.000321917,,US_LANDFIRE,,,,
3985,Smilax hispida,3.25E-12,,US_LANDFIRE,,,,
3985,Smilax rotundifolia,1.14E-07,,US_LANDFIRE,,,,
3985,Sorbus sitchensis,4.65E-07,,US_LANDFIRE,,,,
3985,Tamarix,0.000482184,,US_LANDFIRE,,,,
3985,Tamarix ramosissima,2.02E-06,,US_LANDFIRE,,,,
3985,Taxus brevifolia,1.11E-06,,US_LANDFIRE,,,,
3985,Thuja plicata,2.34E-05,,US_LANDFIRE,,,,
3985,Torreya californica,4.06E-05,,US_LANDFIRE,,,,
3985,Tsuga heterophylla,2.48E-05,,US_LANDFIRE,,,,
3985,Tsuga mertensiana,9.97E-08,,US_LANDFIRE,,,,
3985,Ulmus,0.000218886,,US_LANDFIRE,,,,
3985,Ulmus alata,0.000258684,,US_LANDFIRE,,,,
3985,Ulmus americana,0.000788774,,US_LANDFIRE,,,,
3985,Ulmus crassifolia,0.000996393,,US_LANDFIRE,,,,
3985,Umbellularia californica,3.20E-05,,US_LANDFIRE,,,,
3985,Yucca brevifolia,0.00163219,,US_LANDFIRE,,,,
3986,Prosopis,0.585326247,,US_LANDFIRE,,,,
3986,Quercus douglasii,0.414673753,,US_LANDFIRE,,,,
3987,Acer macrophyllum,0.02244161,,US_LANDFIRE,,,,
3987,Alnus rubra,0.024458306,,US_LANDFIRE,,,,
3987,Arbutus menziesii,0.229094363,,US_LANDFIRE,,,,
3987,Pinus ponderosa,0.011455304,,US_LANDFIRE,,,,
3987,Pseudotsuga menziesii,0.205691305,,US_LANDFIRE,,,,
3987,Quercus garryana,0.417585123,,US_LANDFIRE,,,,
3987,Quercus kelloggii,0.089273989,,US_LANDFIRE,,,,
3988,Prosopis,1,,US_LANDFIRE,,,,
3989,Acacia berlandieri,0.000402849,,US_LANDFIRE,,,,
3989,Acacia constricta,0.01043726,,US_LANDFIRE,,,,
3989,Acacia greggii,0.04111305,,US_LANDFIRE,,,,
3989,Acer rubrum,9.14E-09,,US_LANDFIRE,,,,
3989,Aesculus californica,2.01E-05,,US_LANDFIRE,,,,
3989,Arbutus menziesii,1.23E-05,,US_LANDFIRE,,,,
3989,Berchemia scandens,1.17E-05,,US_LANDFIRE,,,,
3989,Betula nigra,5.38E-09,,US_LANDFIRE,,,,
3989,Carya illinoinensis,2.65E-05,,US_LANDFIRE,,,,
3989,Castanopsis sempervirens,1.78E-06,,US_LANDFIRE,,,,
3989,Celtis,0.00064465,,US_LANDFIRE,,,,
3989,Celtis laevigata,1.54E-05,,US_LANDFIRE,,,,
3989,Celtis lindheimeri,6.34E-07,,US_LANDFIRE,,,,
3989,Celtis occidentalis,8.68E-06,,US_LANDFIRE,,,,
3989,Celtis pallida,2.95E-06,,US_LANDFIRE,,,,
3989,Cercis,1.85E-05,,US_LANDFIRE,,,,
3989,Cercis canadensis,1.70E-11,,US_LANDFIRE,,,,
3989,Cornus,1.16E-05,,US_LANDFIRE,,,,
3989,Cornus florida,1.19E-06,,US_LANDFIRE,,,,
3989,Corylus,8.49E-11,,US_LANDFIRE,,,,
3989,Crataegus,6.56E-05,,US_LANDFIRE,,,,
3989,Desmanthus,0.004965975,,US_LANDFIRE,,,,
3989,Diospyros,5.47E-05,,US_LANDFIRE,,,,
3989,Diospyros virginiana,5.38E-09,,US_LANDFIRE,,,,
3989,Heteropogon contortus,0.02830369,,US_LANDFIRE,,,,
3989,Ilex coriacea,7.21E-06,,US_LANDFIRE,,,,
3989,Ilex opaca,8.90E-05,,US_LANDFIRE,,,,
3989,Ilex vomitoria,0.01841871,,US_LANDFIRE,,,,
3989,Juniperus,0.001333751,,US_LANDFIRE,,,,
3989,Juniperus californica,0.00045492,,US_LANDFIRE,,,,
3989,Juniperus monosperma,1.99E-05,,US_LANDFIRE,,,,
3989,Juniperus osteosperma,0.1235951,,US_LANDFIRE,,,,
3989,Juniperus virginiana,1.42E-11,,US_LANDFIRE,,,,
3989,Libocedrus decurrens,5.63E-05,,US_LANDFIRE,,,,
3989,Lippia,0.002018386,,US_LANDFIRE,,,,
3989,Lithocarpus densiflorus,0.00946386,,US_LANDFIRE,,,,
3989,Lycium,0.01089024,,US_LANDFIRE,,,,
3989,Lycium andersonii,0.002396723,,US_LANDFIRE,,,,
3989,Lycium fremontii,0.000555851,,US_LANDFIRE,,,,
3989,Lycium torreyi,0.003711797,,US_LANDFIRE,,,,
3989,Mimosa microphylla,0.000169329,,US_LANDFIRE,,,,
3989,Myrica cerifera,0.001419834,,US_LANDFIRE,,,,
3989,Nyssa sylvatica,9.14E-09,,US_LANDFIRE,,,,
3989,Nyssa sylvatica var. biflora,1.61E-08,,US_LANDFIRE,,,,
3989,Ostrya virginiana,4.84E-08,,US_LANDFIRE,,,,
3989,Pinus cembroides,0.00051078,,US_LANDFIRE,,,,
3989,Pinus edulis,0.000238215,,US_LANDFIRE,,,,
3989,Pinus jeffreyi,2.08E-05,,US_LANDFIRE,,,,
3989,Pinus lambertiana,0.000128573,,US_LANDFIRE,,,,
3989,Pinus monophylla,0.1235951,,US_LANDFIRE,,,,
3989,Pinus ponderosa,0.000246162,,US_LANDFIRE,,,,
3989,Pinus sabiniana,9.48E-05,,US_LANDFIRE,,,,
3989,Pithecellobium flexicaule,1.23E-06,,US_LANDFIRE,,,,
3989,Populus deltoides,0.000207639,,US_LANDFIRE,,,,
3989,Prosopis,0.000132935,,US_LANDFIRE,,,,
3989,Prosopis juliflora,0.04120485,,US_LANDFIRE,,,,
3989,Prunus americana,1.70E-10,,US_LANDFIRE,,,,
3989,Prunus andersonii,0.3527872,,US_LANDFIRE,,,,
3989,Prunus virginiana,0.0199613,,US_LANDFIRE,,,,
3989,Pseudotsuga menziesii,6.44E-06,,US_LANDFIRE,,,,
3989,Quercus,0.02544949,,US_LANDFIRE,,,,
3989,Quercus agrifolia,0.008621893,,US_LANDFIRE,,,,
3989,Quercus alba,0.002014936,,US_LANDFIRE,,,,
3989,Quercus chrysolepis,0.000100166,,US_LANDFIRE,,,,
3989,Quercus douglasii,0.02768705,,US_LANDFIRE,,,,
3989,Quercus durandii var. breviloba,5.88E-07,,US_LANDFIRE,,,,
3989,Quercus emoryi,0.000729685,,US_LANDFIRE,,,,
3989,Quercus incana,0.000153164,,US_LANDFIRE,,,,
3989,Quercus kelloggii,0.00069847,,US_LANDFIRE,,,,
3989,Quercus lyrata,5.38E-09,,US_LANDFIRE,,,,
3989,Quercus marilandica,0.001694897,,US_LANDFIRE,,,,
3989,Quercus nigra,4.84E-06,,US_LANDFIRE,,,,
3989,Quercus oblongifolia,0.000364843,,US_LANDFIRE,,,,
3989,Quercus rugosa,0.002618844,,US_LANDFIRE,,,,
3989,Quercus stellata,0.00244687,,US_LANDFIRE,,,,
3989,Quercus velutina,1.84E-10,,US_LANDFIRE,,,,
3989,Quercus virginiana,0.005311134,,US_LANDFIRE,,,,
3989,Quercus wislizeni,0.003040113,,US_LANDFIRE,,,,
3989,Rhus,0.04186156,,US_LANDFIRE,,,,
3989,Rhus aromatica,1.53E-10,,US_LANDFIRE,,,,
3989,Rhus choriophylla,0.000218906,,US_LANDFIRE,,,,
3989,Rhus copallinum,1.19E-06,,US_LANDFIRE,,,,
3989,Rhus glabra,1.19E-06,,US_LANDFIRE,,,,
3989,Rhus ovata,0.04287871,,US_LANDFIRE,,,,
3989,Salix,0.01078658,,US_LANDFIRE,,,,
3989,Salix nigra,5.51E-06,,US_LANDFIRE,,,,
3989,Sapium sebiferum,0.00407507,,US_LANDFIRE,,,,
3989,Sassafras albidum,1.20E-06,,US_LANDFIRE,,,,
3989,Sequoia sempervirens,0.000596328,,US_LANDFIRE,,,,
3989,Sequoiadendron giganteum,1.13E-05,,US_LANDFIRE,,,,
3989,Simmondsia chinensis,0.01274518,,US_LANDFIRE,,,,
3989,Smilax,0.005259696,,US_LANDFIRE,,,,
3989,Smilax rotundifolia,0.000530308,,US_LANDFIRE,,,,
3989,Ulmus alata,0.000195684,,US_LANDFIRE,,,,
3989,Ulmus americana,2.11E-05,,US_LANDFIRE,,,,
3989,Ulmus crassifolia,1.74E-05,,US_LANDFIRE,,,,
3990,Acer rubrum,0.091677045,,US_LANDFIRE,,,,
3990,Carpinus caroliniana,0.003671965,,US_LANDFIRE,,,,
3990,Carya,0.017473998,,US_LANDFIRE,,,,
3990,Celtis,0.001222339,,US_LANDFIRE,,,,
3990,Cornus florida,0.000277129,,US_LANDFIRE,,,,
3990,Diospyros virginiana,0.002800986,,US_LANDFIRE,,,,
3990,Fraxinus,0.020223848,,US_LANDFIRE,,,,
3990,Liquidambar styraciflua,0.022082924,,US_LANDFIRE,,,,
3990,Liriodendron tulipifera,0.044040481,,US_LANDFIRE,,,,
3990,Magnolia virginiana,0.056326551,,US_LANDFIRE,,,,
3990,Morus,0.001946504,,US_LANDFIRE,,,,
3990,Nyssa sylvatica,0.039707035,,US_LANDFIRE,,,,
3990,Persea borbonia,0.005334741,,US_LANDFIRE,,,,
3990,Pinus elliottii,0.118355699,,US_LANDFIRE,,,,
3990,Pinus palustris,0.037237614,,US_LANDFIRE,,,,
3990,Pinus taeda,0.041582607,,US_LANDFIRE,,,,
3990,Prunus serotina,0.002871918,,US_LANDFIRE,,,,
3990,Quercus alba,0.001954752,,US_LANDFIRE,,,,
3990,Quercus bicolor,0.000329916,,US_LANDFIRE,,,,
3990,Quercus falcata,0.000555908,,US_LANDFIRE,,,,
3990,Quercus laurifolia,0.067172538,,US_LANDFIRE,,,,
3990,Quercus nigra,0.053373803,,US_LANDFIRE,,,,
3990,Quercus phellos,0.006786371,,US_LANDFIRE,,,,
3990,Quercus stellata,0.001959701,,US_LANDFIRE,,,,
3990,Quercus virginiana,0.127787996,,US_LANDFIRE,,,,
3990,Salix,0.000997996,,US_LANDFIRE,,,,
3990,Taxodium distichum,0.158912267,,US_LANDFIRE,,,,
3990,Taxodium distichum,0.04965565,,US_LANDFIRE,,,,
3990,Ulmus,0.018768919,,US_LANDFIRE,,,,
3990,UNKNOWN Tree,0.004910799,,US_LANDFIRE,,,,
3991,Acer rubrum,0.02772145,,US_LANDFIRE,,,,
3991,Aesculus,2.26E-05,,US_LANDFIRE,,,,
3991,Alnus,1.87E-05,,US_LANDFIRE,,,,
3991,Asimina triloba,0.0001423,,US_LANDFIRE,,,,
3991,Berchemia scandens,3.94E-05,,US_LANDFIRE,,,,
3991,Betula nigra,0.000595601,,US_LANDFIRE,,,,
3991,Carpinus caroliniana,4.98E-05,,US_LANDFIRE,,,,
3991,Carya,0.01891528,,US_LANDFIRE,,,,
3991,Castanopsis,1.22E-07,,US_LANDFIRE,,,,
3991,Celtis,0.000600016,,US_LANDFIRE,,,,
3991,Celtis occidentalis,0.002871183,,US_LANDFIRE,,,,
3991,Cercis canadensis,0.01872326,,US_LANDFIRE,,,,
3991,Chamaecyparis thyoides,2.92E-06,,US_LANDFIRE,,,,
3991,Cornus,0.000804352,,US_LANDFIRE,,,,
3991,Cornus drummondii,0.000113473,,US_LANDFIRE,,,,
3991,Cornus florida,0.1822349,,US_LANDFIRE,,,,
3991,Crataegus,0.000203109,,US_LANDFIRE,,,,
3991,Cupressus,0.000338544,,US_LANDFIRE,,,,
3991,Cyrilla racemiflora,0.004932942,,US_LANDFIRE,,,,
3991,Diospyros,0.00271877,,US_LANDFIRE,,,,
3991,Diospyros virginiana,0.03964504,,US_LANDFIRE,,,,
3991,Fagus grandifolia,1.22E-07,,US_LANDFIRE,,,,
3991,Gleditsia triacanthos,5.47E-06,,US_LANDFIRE,,,,
3991,Gordonia lasianthus,0.003309432,,US_LANDFIRE,,,,
3991,Hamamelis virginiana,0.0001423,,US_LANDFIRE,,,,
3991,Ilex,0.000100245,,US_LANDFIRE,,,,
3991,Ilex coriacea,0.1013663,,US_LANDFIRE,,,,
3991,Ilex glabra,0.1082958,,US_LANDFIRE,,,,
3991,Ilex opaca,0.05065925,,US_LANDFIRE,,,,
3991,Ilex vomitoria,0.000910842,,US_LANDFIRE,,,,
3991,Juniperus virginiana,6.22E-05,,US_LANDFIRE,,,,
3991,Liquidambar styraciflua,6.35E-05,,US_LANDFIRE,,,,
3991,Maclura pomifera,5.47E-06,,US_LANDFIRE,,,,
3991,Magnolia virginiana,0.006230818,,US_LANDFIRE,,,,
3991,Myrica cerifera,0.1140706,,US_LANDFIRE,,,,
3991,Myrica pensylvanica,5.62E-05,,US_LANDFIRE,,,,
3991,Nyssa sylvatica,0.000912639,,US_LANDFIRE,,,,
3991,Ostrya virginiana,0.001020456,,US_LANDFIRE,,,,
3991,Oxydendrum arboreum,0.006773821,,US_LANDFIRE,,,,
3991,Persea borbonia,0.006719829,,US_LANDFIRE,,,,
3991,Pinus echinata,3.78E-06,,US_LANDFIRE,,,,
3991,Pinus palustris,0.000242744,,US_LANDFIRE,,,,
3991,Pinus serotina,0.000338544,,US_LANDFIRE,,,,
3991,Pinus taeda,0.01891369,,US_LANDFIRE,,,,
3991,Pinus virginiana,4.09E-06,,US_LANDFIRE,,,,
3991,Prunus,2.63E-05,,US_LANDFIRE,,,,
3991,Prunus americana,0.0001423,,US_LANDFIRE,,,,
3991,Prunus caroliniana,1.32E-05,,US_LANDFIRE,,,,
3991,Prunus maritima,6.86E-06,,US_LANDFIRE,,,,
3991,Prunus serotina,0.00023568,,US_LANDFIRE,,,,
3991,Quercus,0.01906736,,US_LANDFIRE,,,,
3991,Quercus alba,6.27E-06,,US_LANDFIRE,,,,
3991,Quercus coccinea,3.90E-06,,US_LANDFIRE,,,,
3991,Quercus falcata,5.39E-05,,US_LANDFIRE,,,,
3991,Quercus geminata,3.26E-09,,US_LANDFIRE,,,,
3991,Quercus incana,0.000102942,,US_LANDFIRE,,,,
3991,Quercus laevis,0.000972166,,US_LANDFIRE,,,,
3991,Quercus laurifolia,3.26E-09,,US_LANDFIRE,,,,
3991,Quercus marilandica,0.000531051,,US_LANDFIRE,,,,
3991,Quercus nigra,0.000793143,,US_LANDFIRE,,,,
3991,Quercus phellos,9.68E-06,,US_LANDFIRE,,,,
3991,Quercus prinus,3.78E-06,,US_LANDFIRE,,,,
3991,Quercus pumila,0.088431,,US_LANDFIRE,,,,
3991,Quercus rubra,6.90E-08,,US_LANDFIRE,,,,
3991,Quercus stellata,6.12E-06,,US_LANDFIRE,,,,
3991,Quercus virginiana,2.34E-06,,US_LANDFIRE,,,,
3991,Rhus,0.000158904,,US_LANDFIRE,,,,
3991,Rhus copallinum,0.000791787,,US_LANDFIRE,,,,
3991,Rhus glabra,0.001101245,,US_LANDFIRE,,,,
3991,Salix,0.002224398,,US_LANDFIRE,,,,
3991,Salix nigra,0.000877582,,US_LANDFIRE,,,,
3991,Sassafras albidum,0.02397188,,US_LANDFIRE,,,,
3991,Smilax,0.1383328,,US_LANDFIRE,,,,
3991,Smilax glauca,1.04E-07,,US_LANDFIRE,,,,
3991,Smilax rotundifolia,2.77E-05,,US_LANDFIRE,,,,
3991,Taxodium distichum,0.000206634,,US_LANDFIRE,,,,
3991,Ulmus alata,0.000935445,,US_LANDFIRE,,,,
3991,Ulmus rubra,4.39E-05,,US_LANDFIRE,,,,
3991,Vernonia,1.77E-05,,US_LANDFIRE,,,,
3992,Acer rubrum,0.03207348,,US_LANDFIRE,,,,
3992,Acer saccharum,2.73E-10,,US_LANDFIRE,,,,
3992,Aesculus,5.72E-05,,US_LANDFIRE,,,,
3992,Alnus,2.19E-06,,US_LANDFIRE,,,,
3992,Alnus rugosa,1.07E-06,,US_LANDFIRE,,,,
3992,Asimina triloba,2.71E-05,,US_LANDFIRE,,,,
3992,Berchemia scandens,0.000190654,,US_LANDFIRE,,,,
3992,Betula nigra,0.000374204,,US_LANDFIRE,,,,
3992,Carpinus caroliniana,0.000802988,,US_LANDFIRE,,,,
3992,Carya,0.002245692,,US_LANDFIRE,,,,
3992,Carya illinoinensis,1.55E-05,,US_LANDFIRE,,,,
3992,Carya tomentosa,3.44E-07,,US_LANDFIRE,,,,
3992,Cassia nictitans,1.38E-08,,US_LANDFIRE,,,,
3992,Castanopsis,2.44E-07,,US_LANDFIRE,,,,
3992,Celtis,0.000474991,,US_LANDFIRE,,,,
3992,Celtis laevigata,8.89E-07,,US_LANDFIRE,,,,
3992,Celtis lindheimeri,1.16E-09,,US_LANDFIRE,,,,
3992,Celtis occidentalis,0.005102582,,US_LANDFIRE,,,,
3992,Cercis,1.29E-07,,US_LANDFIRE,,,,
3992,Cercis canadensis,0.003268764,,US_LANDFIRE,,,,
3992,Chamaecyparis thyoides,4.24E-05,,US_LANDFIRE,,,,
3992,Cornus,0.005068386,,US_LANDFIRE,,,,
3992,Cornus amomum,1.66E-06,,US_LANDFIRE,,,,
3992,Cornus drummondii,0.001820226,,US_LANDFIRE,,,,
3992,Cornus florida,0.09983808,,US_LANDFIRE,,,,
3992,Cornus foemina ssp. racemosa,9.58E-06,,US_LANDFIRE,,,,
3992,Corylus americana,5.73E-06,,US_LANDFIRE,,,,
3992,Corylus cornuta,1.04E-05,,US_LANDFIRE,,,,
3992,Crataegus,0.005309861,,US_LANDFIRE,,,,
3992,Cupressus,0.000119368,,US_LANDFIRE,,,,
3992,Cyrilla racemiflora,0.00751101,,US_LANDFIRE,,,,
3992,Diospyros,0.000774245,,US_LANDFIRE,,,,
3992,Diospyros virginiana,0.01590271,,US_LANDFIRE,,,,
3992,Fagus grandifolia,2.44E-07,,US_LANDFIRE,,,,
3992,Fraxinus americana,2.73E-10,,US_LANDFIRE,,,,
3992,Fraxinus pennsylvanica,7.83E-09,,US_LANDFIRE,,,,
3992,Gleditsia triacanthos,0.000107404,,US_LANDFIRE,,,,
3992,Gordonia lasianthus,0.002603183,,US_LANDFIRE,,,,
3992,Hamamelis virginiana,2.55E-05,,US_LANDFIRE,,,,
3992,Ilex,0.00048679,,US_LANDFIRE,,,,
3992,Ilex coriacea,0.0675652,,US_LANDFIRE,,,,
3992,Ilex decidua,3.49E-05,,US_LANDFIRE,,,,
3992,Ilex glabra,0.3420434,,US_LANDFIRE,,,,
3992,Ilex opaca,0.03513897,,US_LANDFIRE,,,,
3992,Ilex vomitoria,0.006712051,,US_LANDFIRE,,,,
3992,Juniperus virginiana,0.000809073,,US_LANDFIRE,,,,
3992,Lindera benzoin,4.78E-08,,US_LANDFIRE,,,,
3992,Liquidambar styraciflua,0.000106519,,US_LANDFIRE,,,,
3992,Liriodendron tulipifera,2.73E-10,,US_LANDFIRE,,,,
3992,Maclura pomifera,0.00015377,,US_LANDFIRE,,,,
3992,Magnolia virginiana,0.01905755,,US_LANDFIRE,,,,
3992,Melaleuca linariifolia,0.000122008,,US_LANDFIRE,,,,
3992,Morus rubra,0.000135629,,US_LANDFIRE,,,,
3992,Myrica cerifera,0.1986562,,US_LANDFIRE,,,,
3992,Myrica pensylvanica,7.92E-05,,US_LANDFIRE,,,,
3992,Nyssa sylvatica,0.000190866,,US_LANDFIRE,,,,
3992,Nyssa sylvatica var. biflora,1.38E-05,,US_LANDFIRE,,,,
3992,Ostrya virginiana,0.00157289,,US_LANDFIRE,,,,
3992,Oxydendrum arboreum,0.004074905,,US_LANDFIRE,,,,
3992,Persea borbonia,0.003105885,,US_LANDFIRE,,,,
3992,Pinus echinata,1.19E-06,,US_LANDFIRE,,,,
3992,Pinus elliottii,4.91E-06,,US_LANDFIRE,,,,
3992,Pinus palustris,5.22E-05,,US_LANDFIRE,,,,
3992,Pinus serotina,0.000119368,,US_LANDFIRE,,,,
3992,Pinus taeda,0.002175257,,US_LANDFIRE,,,,
3992,Pinus virginiana,1.69E-06,,US_LANDFIRE,,,,
3992,Platanus occidentalis,2.21E-09,,US_LANDFIRE,,,,
3992,Polygala,1.87E-07,,US_LANDFIRE,,,,
3992,Populus deltoides,8.89E-05,,US_LANDFIRE,,,,
3992,Prunus,0.000398155,,US_LANDFIRE,,,,
3992,Prunus americana,2.55E-05,,US_LANDFIRE,,,,
3992,Prunus caroliniana,0.000561872,,US_LANDFIRE,,,,
3992,Prunus maritima,8.83E-06,,US_LANDFIRE,,,,
3992,Prunus serotina,0.000126771,,US_LANDFIRE,,,,
3992,Quercus,0.002577398,,US_LANDFIRE,,,,
3992,Quercus alba,2.25E-06,,US_LANDFIRE,,,,
3992,Quercus coccinea,1.37E-06,,US_LANDFIRE,,,,
3992,Quercus falcata,0.001603807,,US_LANDFIRE,,,,
3992,Quercus geminata,3.75E-06,,US_LANDFIRE,,,,
3992,Quercus incana,0.001132496,,US_LANDFIRE,,,,
3992,Quercus laevis,0.002800393,,US_LANDFIRE,,,,
3992,Quercus laurifolia,3.75E-06,,US_LANDFIRE,,,,
3992,Quercus lyrata,1.34E-05,,US_LANDFIRE,,,,
3992,Quercus marilandica,0.002833988,,US_LANDFIRE,,,,
3992,Quercus nigra,0.00020086,,US_LANDFIRE,,,,
3992,Quercus palustris,2.31E-07,,US_LANDFIRE,,,,
3992,Quercus phellos,1.17E-05,,US_LANDFIRE,,,,
3992,Quercus prinus,1.13E-06,,US_LANDFIRE,,,,
3992,Quercus pumila,0.0152992,,US_LANDFIRE,,,,
3992,Quercus rubra,1.73E-07,,US_LANDFIRE,,,,
3992,Quercus stellata,0.000386223,,US_LANDFIRE,,,,
3992,Quercus velutina,4.76E-09,,US_LANDFIRE,,,,
3992,Quercus virginiana,4.67E-06,,US_LANDFIRE,,,,
3992,Rhus,0.000831542,,US_LANDFIRE,,,,
3992,Rhus aromatica,4.19E-07,,US_LANDFIRE,,,,
3992,Rhus copallinum,0.00013208,,US_LANDFIRE,,,,
3992,Rhus glabra,0.000600811,,US_LANDFIRE,,,,
3992,Salix,0.000563921,,US_LANDFIRE,,,,
3992,Salix caroliniana,0.000122008,,US_LANDFIRE,,,,
3992,Salix interior,1.62E-07,,US_LANDFIRE,,,,
3992,Salix interior,6.92E-08,,US_LANDFIRE,,,,
3992,Salix nigra,0.000554927,,US_LANDFIRE,,,,
3992,Sapium sebiferum,1.71E-06,,US_LANDFIRE,,,,
3992,Sassafras albidum,0.006169849,,US_LANDFIRE,,,,
3992,Smilax,0.09431746,,US_LANDFIRE,,,,
3992,Smilax glauca,2.47E-05,,US_LANDFIRE,,,,
3992,Smilax hispida,9.58E-06,,US_LANDFIRE,,,,
3992,Smilax rotundifolia,0.001012696,,US_LANDFIRE,,,,
3992,Taxodium distichum,0.000447483,,US_LANDFIRE,,,,
3992,Ulmus,8.56E-06,,US_LANDFIRE,,,,
3992,Ulmus alata,0.00067049,,US_LANDFIRE,,,,
3992,Ulmus americana,9.95E-05,,US_LANDFIRE,,,,
3992,Ulmus crassifolia,0.00011638,,US_LANDFIRE,,,,
3992,Ulmus rubra,2.02E-05,,US_LANDFIRE,,,,
3992,Vernonia,6.25E-06,,US_LANDFIRE,,,,
3993,Acer negundo,0.008014628,,US_LANDFIRE,,,,
3993,Acer rubrum,0.070016216,,US_LANDFIRE,,,,
3993,Acer saccharinum,0.004224196,,US_LANDFIRE,,,,
3993,Carya,0.015995889,,US_LANDFIRE,,,,
3993,Carya aquatica,0.018678554,,US_LANDFIRE,,,,
3993,Celtis laevigata,0.043529906,,US_LANDFIRE,,,,
3993,Celtis occidentalis,0.003937244,,US_LANDFIRE,,,,
3993,Crataegus,0.00356354,,US_LANDFIRE,,,,
3993,Diospyros virginiana,0.008027974,,US_LANDFIRE,,,,
3993,Fraxinus pennsylvanica,0.039238977,,US_LANDFIRE,,,,
3993,Gleditsia triacanthos,0.019959827,,US_LANDFIRE,,,,
3993,Liquidambar styraciflua,0.033900341,,US_LANDFIRE,,,,
3993,Magnolia virginiana,0.00637967,,US_LANDFIRE,,,,
3993,Nyssa sylvatica,0.027307125,,US_LANDFIRE,,,,
3993,Nyssa sylvatica,0.017417301,,US_LANDFIRE,,,,
3993,Pinus elliottii,0.137036123,,US_LANDFIRE,,,,
3993,Pinus palustris,0.022682531,,US_LANDFIRE,,,,
3993,Pinus taeda,0.109021628,,US_LANDFIRE,,,,
3993,Platanus occidentalis,0.027674156,,US_LANDFIRE,,,,
3993,Populus,0.123696205,,US_LANDFIRE,,,,
3993,Prunus serotina,0.00052719,,US_LANDFIRE,,,,
3993,Quercus laurifolia,0.00937598,,US_LANDFIRE,,,,
3993,Quercus lyrata,0.080172972,,US_LANDFIRE,,,,
3993,Quercus nigra,0.034801236,,US_LANDFIRE,,,,
3993,Quercus nuttallii,0.040927321,,US_LANDFIRE,,,,
3993,Quercus phellos,0.035728824,,US_LANDFIRE,,,,
3993,Quercus stellata,0.003903878,,US_LANDFIRE,,,,
3993,Salix,0.011431355,,US_LANDFIRE,,,,
3993,Ulmus alata,0.017283835,,US_LANDFIRE,,,,
3993,Ulmus americana,0.022989503,,US_LANDFIRE,,,,
3993,Ulmus crassifolia,0.002555872,,US_LANDFIRE,,,,
3994,Acer barbatum,0.000449828,,US_LANDFIRE,,,,
3994,Acer negundo,0.002888328,,US_LANDFIRE,,,,
3994,Acer rubrum,0.054368487,,US_LANDFIRE,,,,
